id,company,title,salary,education,description,hiring_manager,last_active,address,link
2923,海之易（海南）网络科技有限公司,U3D开发实习生,2-3K,本科,岗位要求；1、热爱游戏；2、与团队人员能良好沟通；3、计算机或相关专业大学本科以上学历，能阅读英文技术文档。,王兆,3日内活跃,西安雁塔区禾盛京广中心A座804,https://www.zhipin.com/job_detail/46def3b978a62a761XJy0ti1FlpR.html?lid=6c67z3EGndP.search.255&securityId=f6lnAFGOKJ7gB-218qUtNLY56-cutQFJpmgba4F6w9XJ0pHWz_roHnou6pRq_67phtlmsuHVlC7CIEEVayq3YRCrKaj5PMUw52oGXzcd8dqTrR99w5jSvjjpmW718GSDF8N9Pd-M2FSTFg%7E%7E&sessionId=
2924,厦门泛卓信息科技有限公司,JAVA开发实习生,2-3K,本科,【岗位职责】1、参与公司系统需求调研、设计、开发及维护；2、根据业务需求和开发规范协助完成设计、编码、测试，以及相关文档编写；3、完成领导交办的其他任务。【任职要求】1、本科及以上学历，计算机相关专业毕业；2、熟悉Java语言，了解Spring、Hibernate、Ibatis等各种常用的应用开发框架；3、熟悉web前端技术，如html5、css、JavaScript、Vue等；4、工作积极主动，吃苦耐劳，具备快速学习能力。,罗女士,刚刚活跃,厦门思明区万安大厦11F泛卓科技,https://www.zhipin.com/job_detail/629020ad37cc17cd1Xx50ty9ElpY.html?lid=6c67z3EGndP.search.256&securityId=qJ_7QWXtKRLw3-b1ff5tGLnhRm7LYRFEeI6HKN40bz0Lp-XhZNhhL8gL6eRwF5rQf3-2G78BC1XOkdLHdJLy0n2-ORcAwxjD16p5EyiBD-W2lmv4x-1-6WZyHE927jWLnKEXi9NExmE%7E&sessionId=
2936,上海数慧系统技术有限公司,实施实习生G00773,2-4K,本科,岗位职责：1、根据项目需求，使用公司产品，完成项目业务构建及系统配置；2、负责系统的现场实施工作；3、负责撰写实施文档，协助项目经理进行软件的安装、调试、测试、交付及维护工作；4、协助项目经理完成用户培训及系统运行跟踪，对项目的用户及客户满意度负责；5、负责向用户提供技术支持，负责项目验收或结项后的维护工作；6、深入了解并掌握公司产品，收集并及反馈用户需求，持续创新更加合理的解决方案，使用户获得更好的应用体验；7、深入了解并遵守公司流程、规范，并通过提出变更需求，不断优化公司项目实施流程、规范。任职要求：1、本科及以上学历；2、地理信息系统、测绘、遥感、城市规划、土地管理等相关专业；3、熟悉GIS理论，熟悉空间数据相关知识，掌握GIS相关软件操作；4、熟悉web前端开发技术，熟悉数据库相关知识；5、掌握计算机硬件、软件及网络基本知识；6、公司鼓励该岗位入职后获得信息处理技术员、网络管理员、信息技术支持工程师、信息系统运行管理员、信息系统管理工程师等证书。,周小婷,刚刚活跃,拉萨城关区拉萨市自然资源局,https://www.zhipin.com/job_detail/5478a80cbe62da361Xx-2t24E1VW.html?lid=6c67z3EGndP.search.269&securityId=lJnr85jHRr2Ei-Z1yM2LfNYybycmWv4Cz0OP1tjTXGECgrMoqkYUe0QZM9JfwS55CPK5PyUgjmB84_HHXUJfGmDKuNPev4WD1u1zofYw2TS3T06coRB_qsQM-8Wu1oxe-soDjCtnwg%7E%7E&sessionId=
2937,北京经纬恒润科技股份有限公司,web前端实习生,2-3K,本科,岗位职责1.与分布式后端结合的前端设计工作。2.对实验数据的分析和清洗。任职资格1.英语六级以上。2.计算机、通信等相关专业。3.熟练使用JS/CSS。4.熟练使用VUE框架。,张琳钰,刚刚活跃,北京朝阳区兆维工业园C2-3,https://www.zhipin.com/job_detail/d4ff658592a191f71Xx52ti4GFBQ.html?lid=6bFFExTEgRA.search.271&securityId=HEsuGP1NHM1iI-N1wDikJxgf-XE70K0oSPuwLhZlzuRpMzV95rh8_nKv-lfvTMry-IO8T-UkxeJQXFgOw9HRbQDK-yaChsdWcy_n7hTm0Cu6PPrAJrEaW7O3n2I2ScpcyNmLw0oh6PU6Sg~~&sessionId=
2947,北京致远互联软件股份有限公司,实施实习生（24届）,2-3K,本科,1、负责公司协同项目的实施交付；2、对客户的现状及需求进行调研，完成调研报告；3、协助梳理客户的业务流程，形成解决方案；4、完成软件配置，对原型进行测试并调整；5、完成最终用户的培训工作，导入基础数据和期初数据，完成项目上线；职位要求：1、全日制本科学历，计算机、信息管理、网络、通信专业优先；2、熟悉计算机应用，对SQL或HANA数据库等有一定了解；3、思维敏捷，具备较强的沟通协调能力；4、有良好的客户服务精神及团队协作精神，渴望从事管理信息化应用领域工作；,丁淑琴,刚刚活跃,苏州吴中区中海财富中心东塔23楼,https://www.zhipin.com/job_detail/21f586654ad660941XJz29S0GVVY.html?lid=6bFFExTEgRA.search.282&securityId=UVChvQsnjOzm8-R12ZuvIa6yV_g-trRbFgR81YSDT0Mla9TyYO4BxaiBenpHxsQqzZh4AJMFb-YyrM04KZU3uMe0D95boOzT61eP6NLUrw-26ijqDTqf1u7L6a_HrIwnC2QEmLg~&sessionId=
2951,上海曼纳哲广告有限公司,实习生市场推广,2-3K,本科,职位描述:1、整理客户产品、品牌、行业资料及案例，并汇整报告协助项目； 2、参与头脑风暴，协助团队完成策划案撰写制作； 任职要求： 1、广告、新闻、中文相关专业，本科及以上；2、有良好的逻辑思维及沟通能力； 3、热爱且了解互联网，熟悉了解网络媒体；4、英语听说写熟练，能胜任中英工作沟通； 5、熟练使用Word、Excel、PPT等办公软件； 6、大四优先，每周5个工作日的实习时间优先,孔祥萌,刚刚活跃,上海徐汇区曼纳哲广告公司徐汇区枫林路485号枫林创意园4号楼,https://www.zhipin.com/job_detail/437266ed34d375a903Zy3967Fls~.html?lid=6bFFExTEgRA.search.286&securityId=GXIXpU0yzSOuy-J1IKSqwxPneTWvlH1uWrJSgZFgssCiIII-glVxkdAGOqNWQ4HOirycMxvg64MS2q6WNrPLZGLyNQT7CYCgxv5aJRaS17Zb78kHxmg5T7GDyNQxbHzphomBok9j7A%7E%7E&sessionId=
2953,湖北感诚信息科技有限公司云南分公司,有线传输设计实习生,2-3K,本科,工作描述：从事传输线路、家客集客、传输专业设计内容的规划设计。资格要求：1、通信工程、计算机等相关专业大专以上学历。2、熟练操作AutoCAD制图软件、常用office办公软件等。3、具备良好的沟通能力、有较强的责任心、团队精神等职业素质。4、实习生优先。,金茜,刚刚活跃,昆明官渡区天城园林居大门口驿站楼上三楼,https://www.zhipin.com/job_detail/ba408b38e78008861XJ_0tS7ElRR.html?lid=6bFFExTEgRA.search.288&securityId=TywMVj7C73IUU-k1cNqKezi-8bsWjjP3iP648jDWUV8kMV6C_4H0xBTigvnxxUWtv5csCwmumoyljAR-j4EqPz60VlLnfWMdyWi7RurzSxT3M19ODNnd3xggsQE7h6CJxMsl2cUr1tG-jw~~&sessionId=
2959,江西泓昌工程管理咨询有限公司,实习预算员,2-3K,本科,1、大专及以上学历，土木工程、电气自动化等相关专业毕业2、要有建筑识图、建筑结构和房屋构造的基本知识3、要了解施工工序，一般施工方法，工程质量标准和安全技术知识4、要了解常用建筑材料、构配件、制品及常用机械设备5、要熟悉各项定额，了解人工费、材料预算价格和机械台班费的组成及取费标准的组成6、要熟悉工程量计算规则，掌握计算技巧7、要了解建筑经济法规，熟悉工程合同的各项条文8、要有一定的计算机应用基础知识。,周世文,刚刚活跃,南昌青山湖区恒茂湖滨1栋201,https://www.zhipin.com/job_detail/b6519e77553d1c7c1nF80961FFdS.html?lid=6bFFExTEgRA.search.294&securityId=zAnPFXmhfgddN-X1TICprwEIZDAOGggfPmI7Y545KwplOYP_HWFrUqmZpQO-ZtarpY4er0WN8UKO4-4BUHJH_xuN5VrN_Tsk6B_eU1yR6hiBF8yKn01E9PIKz7ExjY2JzenByuVVA3xn&sessionId=
2965,石家庄协达科技有限公司,财务软件实习生,2-5K,本科,岗位职责：金蝶软件的咨询服务1、安装培训财务软件；2、财务软件售前咨询；3、软件的服务支持。任职要求：1、计算机及财务专业优先；2、热爱软件行业；3、敬岗爱业，踏实靠谱，诚信利他。,马立彬,3日内活跃,石家庄协达科技(金蝶软件白金合作伙伴)1-710,https://www.zhipin.com/job_detail/0171dccd1751911c1XJ62tm0FVE~.html?lid=6bFFExTEgRA.search.300&securityId=JgNDxYEN442sB-d13BnNvph-ueeY0qXwDDJf64Mhzsn6cDtMM-gVRHmldZsedkLjMdayfPf4KyDXirJsNml58m0oMMMcJ6ouVKsiNhUMrnMbC1DeMk_Ku7I0bcLQFt8aj-SUTP0A&sessionId=
2988,广东颐点科技有限公司,网络工程师（实习生）,3-5K,本科,岗位职责：1、协助等保部门相关项目实施及文档整理工作；2、协助项目实施中涉及的其他安全咨询服务资料整理工作；3、公司等级保护测评项目具体实施；4、负责对客户网络安全管理体系、应用系统、操作系统、数据库、中间件、网络/安全设备等进行网络安全配置核查；5、负责测评项目的漏洞扫描测试；负责对客户检查问题及整改建议进行解答。6、完成领导交办的其他工作。任职要求：1．本科及以上学历，计算机、网络工程、信息安全相关专业应届毕业；2．具有较强团队合作能力、学习能力、文档撰写能力，工作态度认真负责；3．善于学习和发掘问题，工作细致认真，有高度的责任感，乐于学习新知识，沟通能力强；4．有志于信息安全类方向发展，关注国内外最新的安全动态；5．优秀实习生可直接转正。职业发展：实习工程师——初级测评工程师——中级测评工程师——项目实施经理——高级测试工程师——安全研究员,刘女士,刚刚活跃,广州天河区广东颐点科技有限公司A220,https://www.zhipin.com/job_detail/969c8b3320f096381XJ-2N-7GFJW.html?lid=6bw6rz9XHi4.search.53&securityId=cLwDiI54PvoY3-51evvfSjkR5VfqxHGwpnLyngoE_dAsuIlh9ECkEjOV0VJI7HQy3lj4tWHkwikJhwz0MoxNxMa_Lw-aEFbdGWCHrm87aHxqyIv-PqfUKr3g-EtHyamV5sTI_XJY5IKR&sessionId=
3006,青岛慧志信息科技有限公司,网络软件技术实习生,2-4K,本科,1.在慧志公司实习软件开发，网络技术，信息安全、工业互联网技术，工业设计相关的工作。2.要求实习生人品端正，能做到项目保密，爱学习。3.主要面向在校或刚毕业的学生。4.软件开发专业、信息安全专业、机械设计专业、网络技术专业、计算机机技术专业“实习生计划”是慧志科技公司每年针对相关专业学生的社会责任，我们的目的是为了让学生所学知识能有锻炼实习的机会。,刘忠山,3日内活跃,青岛市北区和达中心A座A座512,https://www.zhipin.com/job_detail/17cbc15555a12462331_2Ni0FVQ~.html?lid=6bw6rz9XHi4.search.71&securityId=cUYTr8ANntujR-I1HfsiTajAzeLc4oUjhRzA5lUZF0cOq19HM52j3mxN9LvKCNP6pzHwieAL3-4nSFihio9wQxyT5zxbuPMqg2ZgGD7LwqxQ9q2uXU11JFFAWDuGcF-0dkDBxpAcceo~&sessionId=
3028,北京科安数图科技有限公司,网络工程师实习,4-6K,本科,任职要求：1.高校本科大四或应届毕业生（本科）；2.网络、信息计算机及相关专业；3.对IT行业工作有一定程度的热爱；4.品质积极向上，谦虚真诚；5.有较好的学习能力，较强的执行能力；5.在校期间有IT项目或参与过ACM大赛的学生优先考虑；,钟素芬,刚刚活跃,呼和浩特赛罕区九二大厦如意开发区腾飞大道翠柳巷6号九二大厦13层,https://www.zhipin.com/job_detail/59a1b79dbb143b0e1XB839-6ElpV.html?lid=6bw6rz9XHi4.search.93&securityId=jZFD0rRM8mCLl-W1fIuNF2oSbQDiRbBTGeNMOhy0U775wpzn439M035mYfHy8_rfd6Z05QM84jpsnmeoD-3d793p3WRrox0akGnNMTb2IIgbuuJXecNnIOxBk6hhwcnEerCk0ASGji0%7E&sessionId=
3031,道普信息技术有限公司青岛分公司,网络安全实习生,3-4K,本科,岗位职责：1、迅速掌握培训的各项技能，承接并执行安排的各项工作任务；2、在导师指导下，完成单位安排的各项工作，包括网络安全测评、网络安全检查和网络安全运维等；3、整理并编写项目相关的测评过程文档及报告等。能力要求：1、网络/计算机相关专业专科/本科在校生2、熟练使用word、excel等办公软件3、学习能力强，具有良好的沟通能力，工作积极主动，具备良好的责任心和团队合作精神。实习收益：1.提供培训和自我展示平台，锻炼并掌握网络安全相关专业技能;2.参与实际项目工作，通过实战检验学习成果，提高个人工作、沟通、管理能力，增加项目经验。,崔栋,本周活跃,青岛崂山区山东省科学院海洋仪器仪表研究所1388,https://www.zhipin.com/job_detail/1f3d427c46c8ced51n1_3dm5EVBV.html?lid=6bw6rz9XHi4.search.96&securityId=nQYshhsOZPPMI-B1-TI41-vtbTaYl2_fc8kPDQ9vI82enhH8kDC0VPjeBTETlF9E1YJflT5Wl7jVzcX2oBeLDw_prPlVdz7CdL1mK6IHmdLgxqSRv5MHjaxFu0WvwP1URp53SA7AvaXK&sessionId=
3034,安徽多普多信息科技有限公司,网络安全实习生,3-4K,本科,主要职责：1、 协助完成服务器主机、系统及数据层的安全防护工作；2、 协助支持系统安全扫描，协助分析和解决系统安全隐患；3、 协助高校进行网络的安全管理工作，协助用户解决相关问题；4、 协助完成公司承接的高校系统集成项目服务。5、 针对系统突发安全事件进行协调处理；6、参与信息安全管理体系中网络安全相关内容的建设和落地执行；任职资格：1、全日制统招大学本科学历，计算机网络或信息安全相关专业，至少1年以上相关工作经验（可接受应届优秀毕业生）；2、掌握系统、数据库、Web服务器的攻防技术和安全配置，能够进行系统安全加固；3、熟练使用常见的渗透测试工具，能够以手工或结合工具的方式对目标系统进行渗透测试，具有系统安全攻防背景优先；（如：BurpSuite、SQLMap、AWVS、MSF、NMAP、Nessus等）；4、熟悉TCP/IP和HTTP协议，熟悉常见的应用层和网络层漏洞及攻击原理，了解web漏洞，木马/后门原理及分析验证方法；5、熟悉常见的大型企业内网/外网渗透测试方法及漏洞原理和利用方法（如：SQL注入、XSS、CSRF、命令执行、任意文件上传、任意文件下载等）；6、了解ISO27001，信息系统安全等级保护知识体系，具有CISSP，CISP，ISO27001等认证者优先；7、具备良好的交流沟通能力；换位思考、优秀沟通表达能力和团队合作意识。8、能够熟练操作防火墙、IPS、APT、VPN、数据库审计、WAF、HIDS；9、具有网络、安全证书优先。10、薪资面议,陈雪,刚刚活跃,合肥蜀山区拓基城市广场(天波路)A座11层1111室,https://www.zhipin.com/job_detail/832e9e546a41f9b51Xx53tq-FVtX.html?lid=6bw6rz9XHi4.search.99&securityId=AfOPXJa85lTaU-7182I26YTtbBGkADf7X31zBSrSSfM_d61qdfIq6EaGxA0T0gfHNIpB46GxayVVtpnGKJsYmwfZ4GF4vBlwmXPwdvetfZp_TMplHwXojsl8F1eTB1dw9OTo-K-l&sessionId=
5083,新疆炬慧天成网络科技服务有限公司,软件开发实习生,2-3K,本科,1、 本科在校大四、财经、信息化、计算机等相关专业2、 连续实习超过5个月以上主要工作内容：协助项目经理，为新疆省内大型上市公司、国资大型集团进行企业信息化建设，利用最新信息化技术帮助企业实现财务核算向财务共享转型、企业管理向数智化、智能化发展。实习过程可以学习和经历到：1、 接触到大型上市公司、大型国资型集团企业、地方/行业龙头企业业务和管理2、 参与到大型集团性企业信息化建设过程3、 接触最前沿的科学技术，大数据、物联网、智能机器人、区块链等4、 有专业优秀的项目经理作为指导老师提供一对一的指导5、 优秀实习生可以优先被用友录用，用友在全国各个省区都有分公司6、 优秀实习生可以被推荐到新疆省内知名大型集团公司，用友与新疆省内100多家大型集团公司有信息化战略合作7、 如果实习生毕业设计与企业信息化相关，实习生指导老师可以提供毕业设计辅导8、 实习过程接受用友体系化专业培训和能力提升，在有效沟通、演讲、目标管理、团队协作等方面大量实践锻炼机会。,牛女士,半年前活跃,乌鲁木齐水磨沟区万科中央公园2期9号楼1703,https://www.zhipin.com/job_detail/c871a7a02bfd037e1nx92Nq5ElJX.html?lid=5MbrVqldeoz.search.33&securityId=yYEIlGLkYvd91-K1qhP5lJAP8h5gH8LKwQdExrfbe5KmbI7U6nWDOrkLUvSsutekiRIIW6tm4YqzCndurS3JQDK6d_jnx36ixb3drpNno80nFCs8vj-x&sessionId=
5084,青岛弯弓信息技术有限公司,软件开发实习生,2-3K,本科,"计算机、软件工程相关专业，本科及以上学历较强的java,c#编程基础懂得sqlserver/mysq数据库开发技术学习能力强，吃苦耐劳，善于沟通及团队合作限大四实习生",杨女士,半年前活跃,青岛市北区橡胶谷H栋,https://www.zhipin.com/job_detail/2f30c5354476a9a61XF609m0EVM~.html?lid=5MbrVqldeoz.search.34&securityId=5244k8laXmnpt-x1X-GR7cBWOIHaZzjWEwd2zwK5DJLdQG3oVnsxwm1Hgq9o-8JEkyy8aIF7uyFodfvXAgGbraWVe0MzvqXbM6SJwSMIg3nFuCuP&sessionId=
5085,鞍山市新泰科自动化设备有限公司,软件开发实习岗,2-4K,本科,应往届毕业生，计算机软件或相关专业，本科以上学历，愿意从事软件开发工作，有java、c++、.Net编程基础。,李女士,本月活跃,鞍山立山区华润置地(千山中路)软件园5楼,https://www.zhipin.com/job_detail/5f70d780a205cc510HZ82d20EVo~.html?lid=5MbrVqldeoz.search.35&securityId=uP3mkljTiFSxa-c1PKfnsSHtC1RkHrHlEPEXJrZQ2-GRIvISmOq-dcmAe4yAHoQ1s6DKmAKi8YoRy3zL4rjWVRFDwNRXS2tYcQ7SMrxhe7nLdxD7&sessionId=
3045,常州智改数转管理咨询有限公司,计算机软件实习生,2-4K,本科,甲方～主板上市公司，泛微招聘：岗位职责：1、协助项目经理完成面向客户的泛微协同管理系统导入、实施、培训等工作；2、明确客户项目需求，引导客户进行快速实施和结项，完成项目验收及回款；2、完成项目中的实施配置，可以用JAVA语言简单开发报表。3、与客户方保持良好的合作，确保项目进度与质量。任职资格：1、教育背景本科以上学历，2018届计算机相关专业；2、了解企业管理软件(OA/ERP/CRM/HR)项目实施经验；3、对企业管理咨询或企业管理软件行业感兴趣，对项目实施了解；4、性格外向，理解能力强，具有较好的软件理解和应用能力；5、具备较强的自学能力，团队精神以及适合在高压力环境下工作；6、大学本科以上学历、应届生优先，如技术优秀可适当降低学历要求；7、理工科，有志于在IT行业发展；计算机网络、电子信息、软件工程等相关专业，其他专业可进行人才培养及储备。发展方向：项目实施工程师→项目经理→高级项目经理→区域项目总监、售前顾问、咨询顾问实习生福利待遇：1、所有经过培训后在岗实习，并且通过泛微正式员工考核的学生，在取得毕业证后都可以按照泛微的正式员工标准录用。2、提供有竞争力的薪资，执行相对公平合理的绩效政策和薪酬结构，每月根据完成指标进行绩效考核并进行月度绩效奖金激励。3、每年固定的两次加薪机会，加薪的幅度根据绩效考核在200-800的范围内；4、其他福利：各种补贴、生日和节日福利、年休、优秀员工出国旅游等；5、作息：8小时/天工作制（9:00-18:00，午休1小时），双休+国家法定节假日。PS：我们比创业者团队多一份专业与自信我们比职业经理人多一份执着与热忱工作在这里，我们以一种低调拼搏主义者的姿态生存着。每天，平均有7家以上的企业启用泛微的协同办公产品；每周，平均有10家以上使用泛微协同办公产品的客户顺利验收；每月，至少推出1个新的产品功能，建立客户导向的卓越技术品管体系；每年，平均有50%以上的业绩增长，全力实现我们的规划目标。如果您对泛微还不够了解，期待您能够开始认识我们，浏览我们的官网：?-?链接存在风险-----.cn，也可以通过以下的介绍，让我们成为朋友！泛微十六年来始终专注于协同管理软件领域，努力成为行业的领导者和领先者，在业内和客户口碑中声名远播，OA行业正处于高速发展与整合期，移动互联网的迅速发展也给行业提供了更广阔的应用空间和发展机遇。泛微也希望以更多元开放的模式与行业内外更多的人才展开合，最大限度地吸引、调动、发挥和认可人才的价值和作用。泛微作为平台中心，将以丰富灵活的合作策略作为业务驱动杠杆，撬动资源合力，与您在业务领域发现契合共赢的机会，共享品牌，共享资源，共享服务，共享分红。,丁先生,刚刚活跃,常州新北区万达广场(常州新北店)府琛商务广场2号楼D区16楼,https://www.zhipin.com/job_detail/68bb34bccb85bcc71XN63tW_FlJT.html?lid=6bw6rz9XHi4.search.110&securityId=DNqQmfdnBabON-r1eTNTxysDCOvZPOVSSmxiEoT6TUG0U8UZGM3fs2MBvx7FVeHqTDealK6ftPNRTKuRSPT_ehR31ZMYppCQBNSbks32XljshlluhVBipR4LUCODoLmuIlsHIF8Se0LxBA~~&sessionId=
5093,绍兴市众信安医疗器械科技有限公司,全栈软件开发工程师(实习),2-3K,本科,? 计算机相关专业，对软件开发有极大兴趣 ? 前端方面要求在大学期间学习过HTML/CSS/JavaScript，了解Node.js、vue、uni-app，有运行过前端vue项目的经验 ? 后端方面要求在大学期间学习过java、mysql，了解spring相关框架，有运行过java项目的经验 ? 工具方面要求使用过Eclipse、IDEA、HBuilder、Visual Studio Code、navicat中至少一个 ? 会用git或svn进行代码管理,章女士,刚刚活跃,绍兴越城区金昌·昆仑国际2301,https://www.zhipin.com/job_detail/0f87ac58784523571XJz0tW-GFJT.html?lid=5MbrVqldeoz.search.43&securityId=q7x1-IsUAgL1S-p1MylEfttrtbe_W_tnpXijZmaCaJ6VZQVvUCKpKneBIKlgogNp8KZASluQ8F0xmU6Jo6C20iEPrUX7MFayJmi_IM9__YJJamWPM3rd&sessionId=
5110,上海资汇信息科技有限公司,软件开发工程师实习生,2-3K,本科,"工作职责:1.?根据开发进度和任务分配，完成相应模块软件的设计、开发、编程任务；2.?对所编写的PHP程序进行严格的综合测试，进行系统故障的诊断、定位、分析和调试，以实施产品测试方案；3.?在上级的领导和监督下定期完成量化的工作要求；4.?编写系统文档以及实施系统文档计划，管理相关文档；5.?向协调部门提供系统的后期技术支持；6. 负责公司云产品类服务的开发和维护；任职要求：1.?2年以上php项目开发经验；2. 精通PHP编程语言、有相关实际WEB应用开发的工作经验,能独立开发完整项目，熟悉MVC模式开发，熟悉LNMP（Linux+Nginx+Mysql+PHP）运行架构3. 熟悉Javascript/AJAX/Jqu ery、CSS、HTML/XML等相关WEB技术；4.? 熟悉各种主流开发框架（laravel/ zend/ thinkphp /yii/CI/PhalApi），并精通2种以上；5.? 熟练掌握MySQL，熟练使用opcache /memcache/redis等；6. 具备良好的沟通合作技巧，较强的责任心及团队合作精神；大四在校生优先考虑。",俞女士,半年前活跃,上海普陀区普陀区金沙江路1038号华大科创楼6楼,https://www.zhipin.com/job_detail/9326b294d2518e111nJz39m_EFo~.html?lid=5MbrVqldeoz.search.60&securityId=I4nA-nNNGSylO-X1TRP6uD7uYl8FgN1BZPrBas1Pc9VnKdno0dhsmJIK1YT4-Tbw_j8QeAcuBjvgM00N2BdhsrIpJVc9csW_34TjzAgSL2Ass1ig&sessionId=
5113,绵阳信元达科技有限公司,软件工程师（应届实习生）,2-3K,本科,优先专业：软件工程计算机科学与技术（应用技术）软件技术岗位职责：协助完成公司产品嵌入式软件/应用软件开发工作。,俸女士,半年前活跃,绵阳涪城区中国(绵阳)科技城软件产业园绵安路35号,https://www.zhipin.com/job_detail/c9a0c5e50d25e5340Hx92du-EFQ~.html?lid=5MbrVqldeoz.search.63&securityId=K8IQHy2KhCkTk-D1V0NZiqI2ktrpDz8L_vAIdMivyd0j64QnhMLIP6G-yi6pBmsoqyCtXX0NDU6aOY7zB-LqBCPxOFh1YsTi52wnjX1clt7JU-h8sA%7E%7E&sessionId=
5115,广州轻微信息科技有限公司,软件工程师实习生,2-3K,本科,1.至少熟悉一门编程语言2.了解数据库3.了解前后端开发基本原理。4.至少实习8个月,陈先生,本月活跃,广州番禺区数字家庭产业基地创业大楼A202,https://www.zhipin.com/job_detail/0ac027f26b31088a1XF-09--FVo~.html?lid=5MbrVqldeoz.search.65&securityId=fNRf9FQEwZ9G6-r1AZz5ybDd6FaYo3gOuDGS6PPdG7Iz_hF6P2DPZ6ljo270kGZEunAkAYF8qDzmNUNcYBPTy0idEL5aZ9_2RXwPEIfS1RwcSP4~&sessionId=
5125,广东优翼航空技术有限公司,助理软件工程师实习生,2-3K,本科,岗位要求：岗位要求：1、计算机本科相关专业、数学专业； 2、有良好的计算机基础知识。热爱软件编程，有耐心，积极向上的工作精神。3、至少熟练掌握C、C++、objective-c其中的一种编程语言，有独立的编程能力；4、熟练掌握基本的数据结构、简单算法等；5、有Linux或者IOS项目经验者优先。岗位职责：1、协调公司软件类产品开发。2、完成上级交办的其它工作。此岗位：双休，上班时间：08：30-11：40，12：40-17：30职位招聘2人,范女士,本月活跃,珠海金湾区珠海金湾智造大街3栋1楼,https://www.zhipin.com/job_detail/1708444851b4401f1nV83tq1FFpS.html?lid=5MbrVqldeoz.search.75&securityId=42gIqrnrrH1hv-21Q4UM-mHNaFalF7tTGUw_rMlC20FlW5H1lrimc3kV2VpfdN55Y46xRG3kKy58hAfKSoRcbILYdl2Cd0PGkZ8SLeJFSqGhwUldlw%7E%7E&sessionId=
5129,上海嘉罗信息科技有限公司,网络/软件工程师(实习),2-4K,本科,岗位职责：1、协助部门完成各项开发任务；2、完成领导交办的其它工作。岗位要求：（业务知识、业务素质）1、计算机、网络相关专业本科及以上学历，18，19届985、211应届生；2、实习期限3个月以上，一周至少保证3个工作日上班（周末除外）；3、有java/C/C++/.net等语言的学习经历，并掌握其中任何一门语言；4、会操作SQL Server/My SQL/Oracle等数据库工具；5、具有良好的编码习惯，能严格遵循开发规范进行软件开发；6、具备良好的沟通能力和文档编写能力；7、具备团队协作精神，有良好的自学能力和解决问题的能力。,,半年前活跃,上海黄浦区外滩SOHO F座,https://www.zhipin.com/job_detail/0da64692f93d72f11n1-2tS-F1E~.html?lid=5MbrVqldeoz.search.79&securityId=uEbjMP0qVT2KX-3179ADokV5oP85yNpgVWw8q4K65xUYDfzmOmexVb0yRvANFSDQzsE64BE65BOYtQsnpT-EIo13KKHyuRHGNsB5CTJoVxx18dE%7E&sessionId=
5131,天健企业咨询有限公司大连分公司,软件工程师实习岗位,2-6K,本科,岗位职责：1.深入了解业务，发掘业务流程需求，完成调研分析、研究及方案设计，探索基于流程再造、流程重塑等数字化转型方案；2.使用RPA、AI工具及应用组件，进行数字化解决方案落地并持续优化；3.负责团队RPA宣传、应用推广及数字化运营；4.参与自研RPA的开发，包括组件的设计和开发等；5.使用阿里Mobi平台快速完成客户的平台搭建；岗位要求： 1.了解软件开发流程和方法，了解至少一种RPA工具，会Uipath者优先； 2.熟悉Python，掌握爬虫技术，会使用Numpy，Pandas者优先；3.善于发掘业务数字化机会，有综合衡量数字化可行性与潜在价值的技能和经验； 4.做事积极主动，出色的问题分析和解决能力，具备良好的表达和沟通能力、协调能力，有较强的抗压能力，具有良好的英语阅读和写作能力，并掌握相关专业知识； 5.具备业务流程图设计能力，精通Visio、Visual Paradigm等流程分析工具； 6.有较强的有学习能力，热衷追逐前沿科技信息，探索数字员工实现超自动化，赋能企业数字化转型；,姜女士,3日内活跃,大连甘井子区创业大厦(火炬路)A7,https://www.zhipin.com/job_detail/ad09949dd18225a91XJ_2tW5FVJQ.html?lid=5MbrVqldeoz.search.81&securityId=8Fzz5wkX5Q_vk-71H9fKVuUQhHhOgFmq4Huoi_6iwNxSYvpqZrsgm_RjhSu3iTh2LUctXlQd2ndVqCWbha0rQzIdG7bIdlCrzoCXVIKqSoIJyP7h3seu&sessionId=
5132,北京波尔通信技术股份有限公司,软件开发实习生,2-3K,本科,岗位职责协助软件、算法工程师进行开发工作。岗位要求1、23年应届毕业生，计算机、通信、电子等相关专业，211本/硕士优先考虑；2、专业课成绩良好，参加过专业相关类竞赛或校实验室的优先考虑；3、良好的沟通能力和团队协作能力；4、爱好开发，踏实认真，勤于思考。备注：此岗为长期岗位，毕业后即可转正入职，望有意愿留在长春的同学们投递,郭女士,3月内活跃,长春朝阳区湖畔诚品小区北区9栋8层波尔通信公司,https://www.zhipin.com/job_detail/77d29c01aadad9621XJ73di6E1VR.html?lid=5MbrVqldeoz.search.82&securityId=hi-4MUZ2XuGQT-R1l3vR7o2ZaQpanV476PQWaK__knQn2aIiuyfsX4pGbCOQsOU48DnUMU6FOpo4vqWFNjAIpgzsa02PDjx8I3VYUGAfyu5EODQA4Q%7E%7E&sessionId=
